dmnd_pf_id,hy,value
3,1068.0,7218.304983243
3,1069.0,6995.75028913
3,1070.0,6902.980137106
3,1071.0,6930.660469766
3,1072.0,7484.141424979
3,1073.0,7668.537435446
3,1074.0,7292.070317883
3,1075.0,6959.188353362
3,1076.0,6578.824813809
3,1077.0,6639.287913986
3,1078.0,6221.835162325
3,1079.0,5862.695445119
3,1080.0,5588.840187441
3,1081.0,5455.875484912
3,1082.0,5255.013605131
3,1083.0,5223.252408115
3,1084.0,5354.662720491
3,1085.0,5462.668836982
3,1086.0,5924.106781777
3,1087.0,6355.390057315
3,1088.0,6700.832503906
3,1089.0,6944.540435119
3,1090.0,7035.898110637
3,1091.0,6776.375367343
3,1092.0,6520.531635985
3,1093.0,6342.917352434
3,1094.0,6231.002944795
3,1095.0,6314.751474621
3,1096.0,6837.814645599
3,1097.0,7271.055283851
3,1098.0,7099.516690539
3,1099.0,6778.58939186
3,1100.0,6371.959755913
3,1101.0,6501.477369659
3,1102.0,6160.033051414
3,1103.0,5958.805793578
3,1104.0,5724.060557059
3,1105.0,5643.3035269
3,1106.0,5548.801860404
3,1107.0,5729.893349071
3,1108.0,6423.26153955
3,1109.0,7448.349493883
3,1110.0,8268.449127606
3,1111.0,8652.35264546
3,1112.0,8713.401895486
3,1113.0,8720.523699508
3,1114.0,8706.015598985
3,1115.0,8472.927422008
3,1116.0,8399.063105283
3,1117.0,8272.58249079
3,1118.0,8232.545163411
3,1119.0,8137.00658066
3,1120.0,8559.51278459
3,1121.0,8888.884186247
3,1122.0,8424.949639993
3,1123.0,7874.980036791
3,1124.0,7315.592186179
3,1125.0,7215.339216964
3,1126.0,6773.708996714
3,1127.0,6420.029161079
3,1128.0,6214.412099781
3,1129.0,6071.764319164
3,1130.0,5912.35394827
3,1131.0,6060.562801334
3,1132.0,6663.17865851
3,1133.0,7606.249707985
3,1134.0,8441.115124092
3,1135.0,8704.08063531
3,1136.0,8771.97643555
3,1137.0,8763.302653679
3,1138.0,8690.559292116
3,1139.0,8324.884340978
3,1140.0,8178.275378294
3,1141.0,8035.637681783
3,1142.0,7949.268552372
3,1143.0,7958.921763914
3,1144.0,8423.389037911
3,1145.0,8768.288109629
3,1146.0,8356.086902475
3,1147.0,7811.311534377
3,1148.0,7231.471703839
3,1149.0,7152.542832441
3,1150.0,6675.891345007
3,1151.0,6327.896960486
3,1152.0,6070.976733395
3,1153.0,5945.308328313
3,1154.0,5799.783875206
3,1155.0,5926.520069801
3,1156.0,6489.368788883
3,1157.0,7457.834810132
3,1158.0,8425.18184668
3,1159.0,8874.90077358
3,1160.0,9056.414374683
3,1161.0,9136.163429335
3,1162.0,9165.603858599
3,1163.0,8892.208948406
3,1164.0,8842.936791305
3,1165.0,8750.128431641
3,1166.0,8608.243053467
3,1167.0,8573.721173735
3,1168.0,8875.679472207
3,1169.0,9047.357822293
3,1170.0,8572.395486272
3,1171.0,7951.313122874
3,1172.0,7287.000408044
3,1173.0,7268.944181725
3,1174.0,6796.105868206
3,1175.0,6452.024077559
3,1176.0,6175.726261055
3,1177.0,6046.008421709
3,1178.0,5917.65413572
3,1179.0,6027.759347663
3,1180.0,6665.066411031
3,1181.0,7571.621039393
3,1182.0,8464.417048143
3,1183.0,8841.58162003
3,1184.0,8925.595159225
3,1185.0,8932.833829713
3,1186.0,8871.030670885
3,1187.0,8564.873965656
3,1188.0,8501.079463542
3,1189.0,8388.738298941
3,1190.0,8347.289363699
3,1191.0,8222.798810241
3,1192.0,8671.526130061
3,1193.0,8984.750043709
3,1194.0,8554.664468336
3,1195.0,7986.83756927
3,1196.0,7483.988010438
3,1197.0,7359.69026307
3,1198.0,6890.699634706
3,1199.0,6555.129845342
3,1200.0,6244.646645047
3,1201.0,6127.370038495
3,1202.0,5974.723992704
3,1203.0,6153.216151891
3,1204.0,6746.249652773
3,1205.0,7698.288493206
3,1206.0,8486.053853512
3,1207.0,8710.535540984
3,1208.0,8765.872870049
3,1209.0,8785.680069925
3,1210.0,8663.829731659
3,1211.0,8348.750086079
3,1212.0,8141.714535816
3,1213.0,7979.959637073
3,1214.0,7791.401433666
3,1215.0,7881.50783624
3,1216.0,8259.407591425
3,1217.0,8661.402732701
3,1218.0,8244.173342052
3,1219.0,7690.913647466
3,1220.0,7221.512298756
3,1221.0,7170.144383788
3,1222.0,6690.908724315
3,1223.0,6281.715647176
3,1224.0,6074.321055896
3,1225.0,5874.476821968
3,1226.0,5663.390276697
3,1227.0,5716.0843417
3,1228.0,5941.663434154
3,1229.0,6208.499097642
3,1230.0,6755.243260763
3,1231.0,7216.036987554
3,1232.0,7516.70329073
3,1233.0,7559.812666966
3,1234.0,7541.027095405
3,1235.0,7209.081849488
3,1236.0,6925.8201977
3,1237.0,6696.188470235
3,1238.0,6687.23981096
3,1239.0,6757.728752726
3,1240.0,7237.068679069
3,1241.0,7644.891602818
3,1242.0,7247.216965545
3,1243.0,6852.215288671
3,1244.0,6424.750932913
3,1245.0,6454.317446063
3,1246.0,6035.051840153
3,1247.0,5750.982679085
3,1248.0,5450.70510681
3,1249.0,5287.47739493
3,1250.0,5111.447932193
3,1251.0,5119.183492784
3,1252.0,5244.493938936
3,1253.0,5282.826829323
3,1254.0,5750.732525095
3,1255.0,6178.68943486
3,1256.0,6534.876492061
3,1257.0,6873.520274717
3,1258.0,7045.914056709
3,1259.0,6904.16861355
3,1260.0,6723.592123875
3,1261.0,6540.018304415
3,1262.0,6527.776890252
3,1263.0,6620.653821701
3,1264.0,6951.396105305
3,1265.0,7312.453741439
3,1266.0,7131.962935394
3,1267.0,6851.519416205
3,1268.0,6458.480750321
3,1269.0,6536.386309741
3,1270.0,6171.086213009
3,1271.0,5892.286665806
3,1272.0,5648.085433114
3,1273.0,5555.515063191
3,1274.0,5477.616094679
3,1275.0,5643.548833915
3,1276.0,6372.109613525
3,1277.0,7442.931562363
3,1278.0,8323.375045058
3,1279.0,8722.813741694
3,1280.0,8824.786518505
3,1281.0,8859.600681894
3,1282.0,8813.026839159
3,1283.0,8567.067774381
3,1284.0,8462.275645425
3,1285.0,8322.597480727
3,1286.0,8260.917417017
3,1287.0,8212.655186122
3,1288.0,8551.647032191
3,1289.0,8823.129274487
3,1290.0,8387.312816029
3,1291.0,7733.857735715
3,1292.0,7134.650190075
3,1293.0,6976.713595897
3,1294.0,6543.690726674
3,1295.0,6124.75487912
3,1296.0,5920.895903513
3,1297.0,5835.619508101
3,1298.0,5695.360678552
3,1299.0,5846.970138357
3,1300.0,6463.312450796
3,1301.0,7480.585449988
3,1302.0,8377.059746424
3,1303.0,8707.114662573
3,1304.0,8798.369721609
3,1305.0,8918.869018474
3,1306.0,9016.765161948
3,1307.0,8788.733603638
3,1308.0,8753.212729829
3,1309.0,8675.953314075
3,1310.0,8604.331152382
3,1311.0,8500.309743158
3,1312.0,8704.575358353
3,1313.0,8903.774385652
3,1314.0,8435.787189273
3,1315.0,7930.6343667
3,1316.0,7347.663250883
3,1317.0,7175.821926528
3,1318.0,6667.815444129
3,1319.0,6305.6390043
3,1320.0,6056.175487629
3,1321.0,5900.962254089
3,1322.0,5793.260527023
3,1323.0,5889.01268928
3,1324.0,6553.173628379
3,1325.0,7579.265812526
3,1326.0,8394.352632501
3,1327.0,8801.839213128
3,1328.0,8928.019932104
3,1329.0,8996.57654979
3,1330.0,9012.386252721
3,1331.0,8728.244162853
3,1332.0,8671.255460942
3,1333.0,8589.759546129
3,1334.0,8483.022985527
3,1335.0,8492.299642052
3,1336.0,8733.246140763
3,1337.0,8963.158174198
3,1338.0,8501.149990786
3,1339.0,7975.266401932
3,1340.0,7359.017656855
3,1341.0,7231.85826864
3,1342.0,6701.456217409
3,1343.0,6363.497421222
3,1344.0,6074.354816636
3,1345.0,5937.148826112
3,1346.0,5796.680272812
3,1347.0,5921.767222335
3,1348.0,6509.562056101
3,1349.0,7521.357057393
3,1350.0,8333.733578771
3,1351.0,8575.866895883
3,1352.0,8676.859245331
3,1353.0,8740.032123716
3,1354.0,8693.314237263
3,1355.0,8512.143342844
3,1356.0,8458.38054182
3,1357.0,8380.241200137
3,1358.0,8221.326213239
3,1359.0,8194.855610894
3,1360.0,8458.22030042
3,1361.0,8815.398184206
3,1362.0,8429.456135659
3,1363.0,7881.734887398
3,1364.0,7349.85881336
3,1365.0,7203.796941681
3,1366.0,6721.814860752
3,1367.0,6371.752909354
3,1368.0,6081.882448122
3,1369.0,5959.551040384
3,1370.0,5817.154391107
3,1371.0,5938.769910601
3,1372.0,6574.097909368
3,1373.0,7514.026804375
3,1374.0,8249.851742176
3,1375.0,8515.68476499
3,1376.0,8507.490688373
3,1377.0,8537.697234265
3,1378.0,8486.235802668
3,1379.0,8175.737302065
3,1380.0,7927.870055539
3,1381.0,7791.887231316
3,1382.0,7689.914139736
3,1383.0,7729.404105029
3,1384.0,8158.464076215
3,1385.0,8589.761830436
3,1386.0,8152.488797127
3,1387.0,7520.14116956
3,1388.0,6935.038784922
3,1389.0,6826.839092767
3,1390.0,6426.769000819
3,1391.0,6062.452722203
3,1392.0,5756.733694282
3,1393.0,5583.845584348
3,1394.0,5352.060877034
3,1395.0,5336.590592938
3,1396.0,5586.35890574
3,1397.0,5974.800793389
3,1398.0,6443.971398652
3,1399.0,6864.503959117
3,1400.0,7166.328291909
3,1401.0,7381.60355243
3,1402.0,7495.173157548
3,1403.0,7299.18455223
3,1404.0,7067.802822377
3,1405.0,6905.185400392
3,1406.0,6859.56540623
3,1407.0,6811.21716707
3,1408.0,7027.933864951
3,1409.0,7458.888779722
3,1410.0,7137.096279935
3,1411.0,6789.042202333
3,1412.0,6367.334518352
3,1413.0,6387.94047602
3,1414.0,5971.737532851
3,1415.0,5654.399944231
3,1416.0,5374.216872681
3,1417.0,5278.727494099
3,1418.0,5122.716135071
3,1419.0,5105.561446256
3,1420.0,5236.985337655
3,1421.0,5361.667452968
3,1422.0,5807.892546299
3,1423.0,6168.585023889
3,1424.0,6496.159382973
3,1425.0,6698.683108184
3,1426.0,6861.750184598
3,1427.0,6627.868088115
3,1428.0,6473.672964806
3,1429.0,6330.78821178
3,1430.0,6255.758101043
3,1431.0,6294.975199985
3,1432.0,6655.462414333
3,1433.0,7129.4371619
3,1434.0,6961.023086896
3,1435.0,6617.860164405
3,1436.0,6197.548126425
3,1437.0,6230.840656256
3,1438.0,5880.837297992
3,1439.0,5617.313712954
3,1440.0,5385.679383529
3,1441.0,5315.377979375
3,1442.0,5226.32379404
3,1443.0,5412.946591973
3,1444.0,6145.124605609
3,1445.0,7271.459725928
3,1446.0,8102.117501533
3,1447.0,8438.349463795
3,1448.0,8629.488447312
3,1449.0,8701.632961896
3,1450.0,8839.449226825
3,1451.0,8802.77265592
3,1452.0,8822.999335992
3,1453.0,8706.371956408
3,1454.0,8511.537178392
3,1455.0,8413.424346122
3,1456.0,8556.971792502
3,1457.0,8886.204121322
3,1458.0,8413.081687617
3,1459.0,7884.935026628
3,1460.0,7318.760695453
3,1461.0,7141.729999789
3,1462.0,6631.934376418
3,1463.0,6224.710828154
3,1464.0,6023.295986657
3,1465.0,5903.09692916
3,1466.0,5787.822357227
3,1467.0,5915.369612903
3,1468.0,6592.332321867
3,1469.0,7534.930248578
3,1470.0,8283.061095843
3,1471.0,8566.049885099
3,1472.0,8618.46484087
3,1473.0,8710.583991181
3,1474.0,8692.747348298
3,1475.0,8441.674752457
3,1476.0,8365.695383469
3,1477.0,8242.473666588
3,1478.0,8086.583269325
3,1479.0,7966.135867803
3,1480.0,8118.047135149
3,1481.0,8655.951182442
3,1482.0,8353.777715687
3,1483.0,7834.568047812
3,1484.0,7246.664982432
3,1485.0,7071.504915639
3,1486.0,6555.203389332
3,1487.0,6181.651029038
3,1488.0,5921.34116935
3,1489.0,5802.023226684
3,1490.0,5717.44934647
3,1491.0,5878.139211283
3,1492.0,6418.600706522
3,1493.0,7448.082876146
3,1494.0,8274.536021695
3,1495.0,8645.346480551
3,1496.0,8710.90184493
3,1497.0,8754.287011784
3,1498.0,8738.433100538
3,1499.0,8520.832509227
3,1500.0,8449.377215085
3,1501.0,8318.174295559
3,1502.0,8301.474146374
3,1503.0,8232.650141598
3,1504.0,8436.015052979
3,1505.0,8777.121002978
3,1506.0,8383.403395471
3,1507.0,7816.04162738
3,1508.0,7259.609705624
3,1509.0,7063.531227886
3,1510.0,6567.192159774
3,1511.0,6238.217530535
3,1512.0,5968.668809405
3,1513.0,5830.062560623
3,1514.0,5680.676389924
3,1515.0,5825.619517039
3,1516.0,6512.531634582
3,1517.0,7516.193733579
3,1518.0,8300.65390903
3,1519.0,8556.313054374
3,1520.0,8594.183157875
3,1521.0,8709.383677125
3,1522.0,8737.508828543
3,1523.0,8576.12044201
3,1524.0,8559.034113097
3,1525.0,8462.176256088
3,1526.0,8391.300443161
3,1527.0,8264.580605866
3,1528.0,8454.86743789
3,1529.0,8810.920618828
3,1530.0,8462.082325439
3,1531.0,7808.986663316
3,1532.0,7252.086971678
3,1533.0,7050.115444723
3,1534.0,6569.479472037
3,1535.0,6237.338246775
3,1536.0,5978.733582001
3,1537.0,5891.264715324
3,1538.0,5789.873253519
3,1539.0,5899.929615311
3,1540.0,6460.780123719
3,1541.0,7460.710254202
3,1542.0,8177.460470627
3,1543.0,8468.175507966
3,1544.0,8492.177056648
3,1545.0,8593.937991592
3,1546.0,8645.682814296
3,1547.0,8389.330358634
3,1548.0,8140.045295353
3,1549.0,7972.053159011
3,1550.0,7814.53454416
3,1551.0,7784.698480048
3,1552.0,7985.538446049
3,1553.0,8424.367185669
3,1554.0,8110.00847196
3,1555.0,7557.600296525
3,1556.0,6959.070798485
3,1557.0,6844.198951856
3,1558.0,6457.509431083
3,1559.0,6077.0319299
3,1560.0,5783.047305553
3,1561.0,5607.323641794
3,1562.0,5443.917518668
3,1563.0,5448.981317263
3,1564.0,5726.893349523
3,1565.0,5986.650738492
3,1566.0,6518.661816838
3,1567.0,6869.975415824
3,1568.0,7154.370130292
3,1569.0,7187.852505494
3,1570.0,7234.30256642
3,1571.0,7033.240420589
3,1572.0,6803.840781605
3,1573.0,6616.117281192
3,1574.0,6528.4901487
3,1575.0,6546.040856458
3,1576.0,6772.971551935
3,1577.0,7285.027209368
3,1578.0,6993.623552603
3,1579.0,6568.646614828
3,1580.0,6198.238864412
3,1581.0,6163.173484547
3,1582.0,5798.680108906
3,1583.0,5574.557376524
3,1584.0,5342.771739933
3,1585.0,5223.086292518
3,1586.0,5081.106464844
3,1587.0,5067.496319212
3,1588.0,5223.645089432
3,1589.0,5280.113402883
3,1590.0,5702.982400808
3,1591.0,6030.04101182
3,1592.0,6320.599851
3,1593.0,6479.392119018
3,1594.0,6572.50033629
3,1595.0,6279.884523402
3,1596.0,5986.527819415
3,1597.0,5779.965761112
3,1598.0,5701.106807017
3,1599.0,5789.536810648
3,1600.0,6190.624432743
3,1601.0,6897.567964251
3,1602.0,6791.476827631
3,1603.0,6570.942236499
3,1604.0,6173.485700067
3,1605.0,6253.076346602
3,1606.0,5881.85006108
3,1607.0,5651.047363534
3,1608.0,5467.054296444
3,1609.0,5368.910518777
3,1610.0,5306.348432007
3,1611.0,5488.673934288
3,1612.0,6209.910140436
3,1613.0,7211.501560859
3,1614.0,8005.584553515
3,1615.0,8285.891706927
3,1616.0,8330.342934946
3,1617.0,8430.901358554
3,1618.0,8470.138078393
3,1619.0,8241.633039318
3,1620.0,8159.146454413
3,1621.0,8059.97091515
3,1622.0,7882.532559877
3,1623.0,7799.460248798
3,1624.0,7953.331550121
3,1625.0,8468.403929344
3,1626.0,8188.199120351
3,1627.0,7606.613558756
3,1628.0,7098.349085925
3,1629.0,6902.254684351
3,1630.0,6416.695967755
3,1631.0,6108.912167769
3,1632.0,5843.271616901
3,1633.0,5747.968019621
3,1634.0,5645.918084751
3,1635.0,5809.955846957
3,1636.0,6439.76871832
3,1637.0,7329.283182494
3,1638.0,7959.454784625
3,1639.0,8173.135249818
3,1640.0,8179.68093299
3,1641.0,8155.542909006
3,1642.0,8102.439609923
3,1643.0,7869.084909572
3,1644.0,7862.542356521
3,1645.0,7783.362494434
3,1646.0,7660.953397544
3,1647.0,7631.649482878
3,1648.0,7815.083993305
3,1649.0,8405.466137773
3,1650.0,8148.498817287
3,1651.0,7619.807215321
3,1652.0,7021.329638281
3,1653.0,6831.277059691
3,1654.0,6395.790715123
3,1655.0,6039.373821395
3,1656.0,5751.168997015
3,1657.0,5620.874671561
3,1658.0,5525.893428486
3,1659.0,5641.147224425
3,1660.0,6304.900817546
3,1661.0,7269.376354156
3,1662.0,8157.122425885
3,1663.0,8502.397457185
3,1664.0,8654.579212577
3,1665.0,8838.418003652
3,1666.0,8929.807357198
3,1667.0,8766.550571898
3,1668.0,8698.184958066
3,1669.0,8569.52601745
3,1670.0,8369.30803401
3,1671.0,8256.244747115
3,1672.0,8281.396890063
3,1673.0,8659.492801094
3,1674.0,8369.708148748
3,1675.0,7818.069809121
3,1676.0,7190.408678667
3,1677.0,7006.257026695
3,1678.0,6556.633150204
3,1679.0,6209.947057887
3,1680.0,5961.169237301
3,1681.0,5793.158957982
3,1682.0,5667.936637731
3,1683.0,5809.490965545
3,1684.0,6451.790475818
3,1685.0,7390.019044283
3,1686.0,8233.170054701
3,1687.0,8548.296522449
3,1688.0,8589.762806655
3,1689.0,8691.408010248
3,1690.0,8709.601932928
3,1691.0,8534.616112849
3,1692.0,8481.545135233
3,1693.0,8325.599128944
3,1694.0,8220.640323836
3,1695.0,8119.641632477
3,1696.0,8295.422764151
3,1697.0,8683.980668604
3,1698.0,8348.044390877
3,1699.0,7786.849670805
3,1700.0,7215.519145881
3,1701.0,7073.035290622
3,1702.0,6582.976035008
3,1703.0,6249.853022293
3,1704.0,6014.809881871
3,1705.0,5864.535117594
3,1706.0,5747.766080572
3,1707.0,5901.600035757
3,1708.0,6514.172237917
3,1709.0,7389.819111105
3,1710.0,8151.229771966
3,1711.0,8489.720445972
3,1712.0,8572.528748817
3,1713.0,8612.1245119
3,1714.0,8637.128179124
3,1715.0,8414.346626576
3,1716.0,8243.251430858
3,1717.0,8050.993118042
3,1718.0,7914.443433443
3,1719.0,7838.01782719
3,1720.0,8031.374278686
3,1721.0,8365.30468618
3,1722.0,8031.782957022
3,1723.0,7438.208677955
3,1724.0,6871.874685568
3,1725.0,6768.461990061
3,1726.0,6372.965108618
3,1727.0,5999.991291975
3,1728.0,5704.662075444
3,1729.0,5568.619081553
3,1730.0,5372.316508816
3,1731.0,5404.215058767
3,1732.0,5662.122638904
3,1733.0,5933.429771922
3,1734.0,6490.817682041
3,1735.0,6907.644901098
3,1736.0,7194.555947838
3,1737.0,7305.973695797
3,1738.0,7331.879398232
3,1739.0,7079.833079153
3,1740.0,6818.500614418
3,1741.0,6736.037275343
3,1742.0,6682.398777228
3,1743.0,6693.958685666
3,1744.0,6913.78384381
3,1745.0,7342.883299094
3,1746.0,7059.908878568
3,1747.0,6633.168486165
3,1748.0,6195.501534354
3,1749.0,6193.663845341
3,1750.0,5804.099507314
3,1751.0,5449.741704627
3,1752.0,5196.656473537
3,1753.0,5094.634095482
3,1754.0,4959.940883576
3,1755.0,4961.065183762
3,1756.0,5132.788177924
3,1757.0,5200.695414638
3,1758.0,5648.420540354
3,1759.0,6023.979716077
3,1760.0,6355.266682606
3,1761.0,6619.770484689
3,1762.0,6735.938524629
3,1763.0,6516.130357192
3,1764.0,6265.883896127
3,1765.0,6084.732218043
3,1766.0,6001.579493777
3,1767.0,6071.326961404
3,1768.0,6354.774305351
3,1769.0,6809.284073489
3,1770.0,6733.115151786
3,1771.0,6434.937892487
3,1772.0,6166.343148549
3,1773.0,6237.985626644
3,1774.0,5871.266618148
3,1775.0,5620.218526877
3,1776.0,5385.230960515
3,1777.0,5275.509719497
3,1778.0,5192.731509971
3,1779.0,5398.008002245
3,1780.0,6117.574945192
3,1781.0,7058.342966314
3,1782.0,7883.778490005
3,1783.0,8231.727495253
3,1784.0,8330.012759405
3,1785.0,8360.012284166
3,1786.0,8443.783018716
3,1787.0,8303.366569005
3,1788.0,8218.227463985
3,1789.0,8147.515755855
3,1790.0,8054.245050417
3,1791.0,7914.748981768
3,1792.0,8007.850121098
3,1793.0,8427.033324775
3,1794.0,8180.447554013
3,1795.0,7599.503348917
3,1796.0,6998.699075354
3,1797.0,6771.696274151
3,1798.0,6294.758336395
3,1799.0,5996.8812069
3,1800.0,5738.151252409
3,1801.0,5622.650235606
3,1802.0,5482.395287339
3,1803.0,5674.636634238
3,1804.0,6312.208751283
3,1805.0,7202.345593711
3,1806.0,8039.387275099
3,1807.0,8307.134941228
3,1808.0,8259.089862446
3,1809.0,8311.033872032
3,1810.0,8340.779171598
3,1811.0,8069.855837556
3,1812.0,7998.173999778
3,1813.0,7890.127787765
3,1814.0,7752.048785746
3,1815.0,7660.956848671
3,1816.0,7843.374524261
3,1817.0,8354.284132425
3,1818.0,8165.162300314
3,1819.0,7627.794472881
3,1820.0,7036.697336462
3,1821.0,6796.939393821
3,1822.0,6322.027169324
3,1823.0,6025.686577089
3,1824.0,5725.85774176
3,1825.0,5681.858500427
3,1826.0,5554.928740391
3,1827.0,5715.136214157
3,1828.0,6364.552434557
3,1829.0,7175.419610269
3,1830.0,7952.813019098
3,1831.0,8105.725153305
3,1832.0,8195.46326378
3,1833.0,8261.392628148
3,1834.0,8230.046765519
3,1835.0,7989.382940587
3,1836.0,7935.710640901
3,1837.0,7788.936173456
3,1838.0,7694.190558727
3,1839.0,7630.625080282
3,1840.0,7756.833171203
3,1841.0,8284.05518211
3,1842.0,8111.467018993
3,1843.0,7586.231086121
3,1844.0,7043.922736225
3,1845.0,6842.216240196
3,1846.0,6330.874965726
3,1847.0,5997.623995851
3,1848.0,5715.948804484
3,1849.0,5632.118204707
3,1850.0,5496.90441994
3,1851.0,5684.035069855
3,1852.0,6283.109040862
3,1853.0,7051.944061826
3,1854.0,7836.080148752
3,1855.0,8059.196486302
3,1856.0,8118.439029834
3,1857.0,8191.942625747
3,1858.0,8163.534429468
3,1859.0,7952.218558207
3,1860.0,7891.465602478
3,1861.0,7773.014149977
3,1862.0,7623.546528408
3,1863.0,7483.198156718
3,1864.0,7687.157379157
3,1865.0,8215.269959745
3,1866.0,8103.239450404
3,1867.0,7576.33542003
3,1868.0,6972.635019747
3,1869.0,6743.55833264
3,1870.0,6239.880293297
3,1871.0,5953.873489738
3,1872.0,5665.298388559
3,1873.0,5547.40566109
3,1874.0,5445.366801001
3,1875.0,5616.412155284
3,1876.0,6257.624077606
3,1877.0,7043.941541166
3,1878.0,7793.676329435
3,1879.0,8016.100258164
3,1880.0,8034.454414279
3,1881.0,8218.245889848
3,1882.0,8164.306726466
3,1883.0,7882.791647005
3,1884.0,7652.394196998
3,1885.0,7475.52400301
3,1886.0,7318.265553641
3,1887.0,7266.793078931
3,1888.0,7460.492946002
3,1889.0,7934.507459311
3,1890.0,7797.899740925
3,1891.0,7284.960022949
3,1892.0,6717.981830146
3,1893.0,6633.241800875
3,1894.0,6196.769642363
3,1895.0,5858.425405654
3,1896.0,5595.281259851
3,1897.0,5445.255231576
3,1898.0,5276.501917732
3,1899.0,5286.638969763
3,1900.0,5528.295558098
3,1901.0,5756.283055248
3,1902.0,6245.901992525
3,1903.0,6572.469086724
3,1904.0,6826.900738861
3,1905.0,6837.15071559
3,1906.0,6909.532952238
3,1907.0,6596.322063497
3,1908.0,6476.233597699
3,1909.0,6363.251027888
3,1910.0,6333.91721593
3,1911.0,6290.799825859
3,1912.0,6563.023031986
3,1913.0,6916.720125014
3,1914.0,6720.191370922
3,1915.0,6289.912460503
3,1916.0,5894.098565774
3,1917.0,5864.832130509
3,1918.0,5468.332554085
3,1919.0,5163.466754861
3,1920.0,4918.785621143
3,1921.0,4839.313449758
3,1922.0,4706.252696344
3,1923.0,4732.619350548
3,1924.0,4919.69760737
3,1925.0,5028.741622994
3,1926.0,5505.116047693
3,1927.0,5970.464144439
3,1928.0,6280.463209199
3,1929.0,6503.152041449
